Timestamp;ColdStartValue
5/24/2025 12:38:08 PM;177,56
5/24/2025 1:37:39 PM;171,25
5/24/2025 1:38:08 PM;171,25
5/24/2025 2:37:39 PM;174,06
5/24/2025 3:37:39 PM;168,41
5/24/2025 4:37:39 PM;169,74
5/24/2025 5:37:39 PM;219,55
5/24/2025 6:37:39 PM;173,88
5/24/2025 7:37:40 PM;171,98
5/24/2025 7:38:09 PM;171,98
5/24/2025 8:37:40 PM;174,75
5/24/2025 9:37:39 PM;174,5
5/24/2025 9:38:08 PM;174,5
5/24/2025 10:37:39 PM;178,77
5/24/2025 11:37:39 PM;173,05
5/25/2025 12:37:40 AM;171,65
5/25/2025 12:38:08 AM;171,65
5/25/2025 1:37:39 AM;181,78
5/25/2025 2:37:39 AM;174,9
5/25/2025 2:38:08 AM;174,9
5/25/2025 3:37:39 AM;176,68
5/25/2025 3:38:08 AM;176,68
5/25/2025 4:37:39 AM;175,93
5/25/2025 4:38:08 AM;175,93
5/25/2025 5:37:39 AM;176,05
5/25/2025 6:38:08 AM;182,09
5/25/2025 7:37:39 AM;176,83
5/25/2025 8:37:39 AM;202,33
