Timestamp;ColdStartValue
5/24/2025 4:37:39 PM;73,88
5/24/2025 5:37:40 PM;72,46
5/24/2025 6:37:39 PM;76,81
5/24/2025 7:37:40 PM;74,43
5/24/2025 7:38:09 PM;74,43
5/24/2025 8:37:40 PM;76,35
5/24/2025 9:38:09 PM;68,52
5/24/2025 10:37:40 PM;143,05
5/24/2025 11:37:40 PM;81,34
5/25/2025 12:37:40 AM;73,25
5/25/2025 12:38:09 AM;73,25
5/25/2025 1:37:40 AM;72,26
5/25/2025 2:37:40 AM;79,85
5/25/2025 2:38:09 AM;79,85
5/25/2025 3:37:40 AM;74,41
5/25/2025 3:38:09 AM;74,41
5/25/2025 4:37:40 AM;78,62
5/25/2025 4:38:09 AM;78,62
5/25/2025 5:37:39 AM;77,95
5/25/2025 6:38:08 AM;110,6
5/25/2025 7:37:40 AM;98,39
5/25/2025 8:37:39 AM;77,93
;=
